"Date","Temp","RH","DP","NA","NA","NA","NA","NA"
"01/10/18 05:21:31 PM","86.630","40.296","59.670","","","","",""
"01/10/18 05:36:31 PM","87.312","41.168","60.881","","","","",""
"01/10/18 05:51:31 PM","87.541","40.916","60.912","","","","",""
"01/10/18 06:06:31 PM","87.449","38.506","59.124","","","","",""
"01/10/18 06:21:31 PM","87.541","38.377","59.110","","","","",""
"01/10/18 06:36:31 PM","87.541","39.348","59.812","","","","",""
"01/10/18 06:51:31 PM","87.541","40.416","60.566","","","","",""
"01/10/18 07:06:31 PM","87.541","41.913","61.592","","","","",""
"01/10/18 07:21:31 PM","87.586","41.783","61.545","","","","",""
"01/10/18 07:36:31 PM","87.496","40.680","60.708","","","","",""
"01/10/18 07:51:31 PM","87.496","42.540","61.974","","","","",""
"01/10/18 08:06:31 PM","87.586","47.348","65.115","","","","",""
"01/10/18 08:21:31 PM","87.586","50.663","67.068","","","","",""
"01/10/18 08:36:31 PM","87.541","51.854","67.701","","","","",""
"01/10/18 08:51:31 PM","87.541","52.337","67.971","","","","",""
"01/10/18 09:06:31 PM","87.496","52.944","68.265","","","","",""
"01/10/18 09:21:31 PM","87.496","53.265","68.441","","","","",""
"01/10/18 09:36:31 PM","87.496","55.248","69.508","","","","",""
"01/10/18 09:51:31 PM","87.496","57.249","70.554","","","","",""
"01/10/18 10:06:31 PM","87.496","59.364","71.625","","","","",""
"01/10/18 10:21:31 PM","87.496","59.930","71.906","","","","",""
"01/10/18 10:36:31 PM","87.496","59.836","71.859","","","","",""
"01/10/18 10:51:31 PM","87.449","60.428","72.108","","","","",""
"01/10/18 11:06:31 PM","87.449","61.836","72.792","","","","",""
"01/10/18 11:21:31 PM","87.449","61.617","72.687","","","","",""
"01/10/18 11:36:31 PM","87.496","62.214","73.017","","","","",""
"01/10/18 11:51:31 PM","87.449","62.335","73.031","","","","",""
"01/11/18 12:06:31 AM","87.449","62.739","73.224","","","","",""
"01/11/18 12:21:31 AM","87.449","62.459","73.090","","","","",""
"01/11/18 12:36:31 AM","87.449","62.615","73.164","","","","",""
"01/11/18 12:51:31 AM","87.449","62.677","73.195","","","","",""
"01/11/18 01:06:31 AM","87.449","62.272","73.000","","","","",""
"01/11/18 01:21:31 AM","87.449","62.397","73.060","","","","",""
"01/11/18 01:36:31 AM","87.449","61.929","72.837","","","","",""
"01/11/18 01:51:31 AM","87.449","61.805","72.777","","","","",""
"01/11/18 02:06:31 AM","87.449","61.117","72.444","","","","",""
"01/11/18 02:21:31 AM","87.449","61.586","72.671","","","","",""
"01/11/18 02:36:31 AM","87.449","61.461","72.612","","","","",""
"01/11/18 02:51:31 AM","87.449","61.805","72.777","","","","",""
"01/11/18 03:06:31 AM","87.449","62.023","72.882","","","","",""
"01/11/18 03:21:31 AM","87.449","62.179","72.957","","","","",""
"01/11/18 03:36:31 AM","87.449","62.802","73.252","","","","",""
"01/11/18 03:51:31 AM","87.496","62.992","73.386","","","","",""
"01/11/18 04:06:31 AM","87.449","62.366","73.045","","","","",""
"01/11/18 04:21:31 AM","87.496","62.308","73.062","","","","",""
"01/11/18 04:36:31 AM","87.496","61.684","72.761","","","","",""
"01/11/18 04:51:31 AM","87.496","62.121","72.972","","","","",""
"01/11/18 05:06:31 AM","87.496","61.933","72.882","","","","",""
"01/11/18 05:21:31 AM","87.496","62.619","73.209","","","","",""
"01/11/18 05:36:31 AM","87.496","62.308","73.062","","","","",""
"01/11/18 05:51:31 AM","87.496","62.619","73.209","","","","",""
"01/11/18 06:06:31 AM","87.496","62.245","73.031","","","","",""
"01/11/18 06:21:31 AM","87.951","62.785","73.719","","","","",""
"01/11/18 06:36:31 AM","88.869","64.577","75.429","","","","",""
"01/11/18 06:51:31 AM","89.053","66.695","76.575","","","","",""
"01/11/18 07:06:31 AM","88.777","68.632","77.178","","","","",""
"01/11/18 07:21:31 AM","88.410","69.938","77.398","","","","",""
"01/11/18 07:36:31 AM","87.586","59.026","71.542","","","","",""
"01/11/18 07:51:31 AM","86.994","56.670","69.789","","","","",""
"01/11/18 08:06:31 AM","87.130","54.229","68.626","","","","",""
"01/11/18 08:21:31 AM","87.267","52.798","67.973","","","","",""
"01/11/18 08:36:31 AM","87.359","52.323","67.795","","","","",""
"01/11/18 08:51:31 AM","87.404","52.295","67.820","","","","",""
"01/11/18 09:06:31 AM","87.312","53.251","68.265","","","","",""
"01/11/18 09:21:31 AM","87.449","53.518","68.536","","","","",""
"01/11/18 09:36:31 AM","87.449","53.326","68.432","","","","",""
"01/11/18 09:51:31 AM","87.541","54.229","69.006","","","","",""
"01/11/18 10:06:31 AM","87.496","53.778","68.720","","","","",""
"01/11/18 10:21:31 AM","87.496","53.810","68.738","","","","",""
"01/11/18 10:36:31 AM","87.496","53.618","68.634","","","","",""
"01/11/18 10:51:31 AM","87.496","53.650","68.652","","","","",""
"01/11/18 11:06:31 AM","87.496","54.737","69.237","","","","",""
"01/11/18 11:21:31 AM","87.449","54.734","69.193","","","","",""
"01/11/18 11:36:31 AM","87.496","55.821","69.813","","","","",""
"01/11/18 11:51:31 AM","87.496","55.948","69.879","","","","",""
"01/11/18 12:06:31 PM","87.541","56.492","70.205","","","","",""
"01/11/18 12:21:31 PM","87.496","57.249","70.554","","","","",""
"01/11/18 12:36:31 PM","87.496","56.964","70.408","","","","",""
"01/11/18 12:51:31 PM","87.496","57.851","70.862","","","","",""
"01/11/18 01:06:31 PM","87.541","59.242","71.607","","","","",""
"01/11/18 01:21:31 PM","87.496","59.522","71.704","","","","",""
"01/11/18 01:36:31 PM","87.496","60.307","72.091","","","","",""
"01/11/18 01:51:31 PM","87.496","59.930","71.906","","","","",""
"01/11/18 02:06:31 PM","87.496","60.370","72.122","","","","",""
"01/11/18 02:21:31 PM","87.496","59.993","71.937","","","","",""
"01/11/18 02:36:31 PM","87.496","60.558","72.214","","","","",""
"01/11/18 02:51:31 PM","87.496","61.215","72.534","","","","",""
"01/11/18 03:06:31 PM","87.496","61.152","72.505","","","","",""
"01/11/18 03:21:31 PM","87.541","60.656","72.306","","","","",""
"01/11/18 03:36:31 PM","87.496","59.962","71.922","","","","",""
"01/11/18 03:51:31 PM","87.404","53.450","68.457","","","","",""
"01/11/18 04:06:31 PM","87.541","54.741","69.282","","","","",""
"01/11/18 04:21:31 PM","87.586","59.278","71.668","","","","",""
"01/11/18 04:36:31 PM","87.633","61.133","72.624","","","","",""
"01/11/18 04:51:31 PM","87.633","61.133","72.624","","","","",""
"01/11/18 05:06:31 PM","87.633","61.383","72.745","","","","",""
"01/11/18 05:21:31 PM","87.633","61.508","72.806","","","","",""
"01/11/18 05:36:31 PM","87.678","61.606","72.896","","","","",""
"01/11/18 05:51:31 PM","87.678","60.573","72.394","","","","",""
"01/11/18 06:06:31 PM","87.678","60.385","72.302","","","","",""
"01/11/18 06:21:31 PM","87.633","60.350","72.241","","","","",""
"01/11/18 06:36:31 PM","87.633","60.193","72.163","","","","",""
"01/11/18 06:51:31 PM","87.586","59.341","71.699","","","","",""
"01/11/18 07:06:31 PM","87.586","60.409","72.228","","","","",""
"01/11/18 07:21:31 PM","87.586","59.844","71.949","","","","",""
"01/11/18 07:36:31 PM","87.586","59.498","71.776","","","","",""
"01/11/18 07:51:31 PM","87.586","59.498","71.776","","","","",""
"01/11/18 08:06:31 PM","87.586","60.597","72.320","","","","",""
"01/11/18 08:21:31 PM","87.541","59.557","71.764","","","","",""
"01/11/18 08:36:31 PM","87.541","60.624","72.289","","","","",""
"01/11/18 08:51:31 PM","87.541","61.000","72.473","","","","",""
"01/11/18 09:06:31 PM","87.496","60.244","72.061","","","","",""
"01/11/18 09:21:31 PM","87.496","60.181","72.030","","","","",""
"01/11/18 09:36:31 PM","87.496","60.213","72.045","","","","",""
"01/11/18 09:51:31 PM","87.496","60.307","72.091","","","","",""
"01/11/18 10:06:31 PM","87.496","59.930","71.906","","","","",""
"01/11/18 10:21:31 PM","87.496","60.808","72.338","","","","",""
"01/11/18 10:36:31 PM","87.496","60.432","72.153","","","","",""
"01/11/18 10:51:31 PM","87.449","60.522","72.154","","","","",""
"01/11/18 11:06:31 PM","87.449","60.867","72.324","","","","",""
"01/11/18 11:21:31 PM","87.449","60.929","72.354","","","","",""
"01/11/18 11:36:31 PM","87.449","60.397","72.093","","","","",""
"01/11/18 11:51:31 PM","87.449","60.554","72.171","","","","",""
"01/12/18 12:06:31 AM","87.449","60.052","71.924","","","","",""
"01/12/18 12:21:31 AM","87.404","60.362","72.034","","","","",""
"01/12/18 12:36:31 AM","87.449","61.211","72.491","","","","",""
"01/12/18 12:51:31 AM","87.449","61.617","72.687","","","","",""
"01/12/18 01:06:31 AM","87.449","61.805","72.777","","","","",""
"01/12/18 01:21:31 AM","87.496","61.559","72.702","","","","",""
"01/12/18 01:36:31 AM","87.449","61.742","72.747","","","","",""
"01/12/18 01:51:31 AM","87.449","61.430","72.595","","","","",""
"01/12/18 02:06:31 AM","87.449","61.399","72.581","","","","",""
"01/12/18 02:21:31 AM","87.449","61.430","72.595","","","","",""
"01/12/18 02:36:31 AM","87.449","61.586","72.671","","","","",""
"01/12/18 02:51:31 AM","87.449","61.399","72.581","","","","",""
"01/12/18 03:06:31 AM","87.449","61.742","72.747","","","","",""
"01/12/18 03:21:31 AM","87.449","61.274","72.520","","","","",""
"01/12/18 03:36:31 AM","87.449","61.492","72.626","","","","",""
"01/12/18 03:51:31 AM","87.449","60.648","72.216","","","","",""
"01/12/18 04:06:31 AM","87.449","61.305","72.536","","","","",""
"01/12/18 04:21:31 AM","87.449","60.460","72.124","","","","",""
"01/12/18 04:36:31 AM","87.449","60.929","72.354","","","","",""
"01/12/18 04:51:31 AM","87.449","60.804","72.293","","","","",""
"01/12/18 05:06:31 AM","87.449","60.804","72.293","","","","",""
"01/12/18 05:21:31 AM","87.449","61.399","72.581","","","","",""
"01/12/18 05:36:31 AM","87.449","61.711","72.732","","","","",""
"01/12/18 05:51:31 AM","87.449","61.305","72.536","","","","",""
"01/12/18 06:06:31 AM","87.449","61.617","72.687","","","","",""
"01/12/18 06:21:31 AM","87.449","61.617","72.687","","","","",""
"01/12/18 06:36:31 AM","87.496","61.403","72.626","","","","",""
"01/12/18 06:51:31 AM","87.496","61.902","72.867","","","","",""
"01/12/18 07:06:31 AM","87.496","61.152","72.505","","","","",""
"01/12/18 07:21:31 AM","87.496","60.933","72.397","","","","",""
"01/12/18 07:36:31 AM","87.496","60.933","72.397","","","","",""
"01/12/18 07:51:31 AM","87.496","60.401","72.138","","","","",""
"01/12/18 08:06:31 AM","87.496","60.808","72.338","","","","",""
"01/12/18 08:21:31 AM","87.496","59.742","71.812","","","","",""
"01/12/18 08:36:31 AM","87.449","60.303","72.046","","","","",""
"01/12/18 08:51:31 AM","87.496","61.309","72.581","","","","",""
"01/12/18 09:06:31 AM","87.496","60.307","72.091","","","","",""
"01/12/18 09:21:31 AM","87.496","61.559","72.702","","","","",""
"01/12/18 09:36:31 AM","87.496","61.496","72.671","","","","",""
"01/12/18 09:51:31 AM","87.496","61.902","72.867","","","","",""
"01/12/18 10:06:31 AM","87.496","61.246","72.550","","","","",""
"01/12/18 10:21:31 AM","87.541","61.625","72.777","","","","",""
"01/12/18 10:36:31 AM","87.541","61.594","72.761","","","","",""
"01/12/18 10:51:31 AM","87.541","61.031","72.489","","","","",""
"01/12/18 11:06:31 AM","87.541","60.875","72.412","","","","",""
"01/12/18 11:21:31 AM","87.541","60.311","72.136","","","","",""
"01/12/18 11:36:31 AM","87.586","60.785","72.412","","","","",""
"01/12/18 11:51:31 AM","87.541","61.000","72.473","","","","",""
"01/12/18 12:06:31 PM","87.541","61.031","72.489","","","","",""
"01/12/18 12:21:31 PM","87.541","61.375","72.655","","","","",""
"01/12/18 12:36:31 PM","87.586","61.348","72.685","","","","",""
"01/12/18 12:51:31 PM","87.586","61.223","72.624","","","","",""
"01/12/18 01:06:31 PM","87.586","61.223","72.624","","","","",""
"01/12/18 01:21:31 PM","87.586","61.067","72.549","","","","",""
"01/12/18 01:36:31 PM","87.586","61.317","72.671","","","","",""
"01/12/18 01:51:31 PM","87.586","61.223","72.624","","","","",""
"01/12/18 02:06:31 PM","87.586","62.129","73.062","","","","",""
"01/12/18 02:21:31 PM","87.586","60.910","72.473","","","","",""
"01/12/18 02:36:31 PM","87.633","61.602","72.851","","","","",""
"01/12/18 02:51:31 PM","87.633","61.946","73.017","","","","",""
"01/12/18 03:06:31 PM","87.586","61.160","72.594","","","","",""
"01/12/18 03:21:31 PM","87.633","61.258","72.685","","","","",""
"01/12/18 03:36:31 PM","87.586","61.254","72.640","","","","",""
"01/12/18 03:51:31 PM","87.633","60.695","72.410","","","","",""
"01/12/18 04:06:31 PM","87.633","61.164","72.639","","","","",""
"01/12/18 04:21:31 PM","87.586","60.941","72.487","","","","",""
"01/12/18 04:36:31 PM","87.586","60.973","72.504","","","","",""
"01/12/18 04:51:31 PM","87.586","61.848","72.927","","","","",""
"01/12/18 05:06:31 PM","87.586","61.035","72.534","","","","",""
"01/12/18 05:21:31 PM","87.633","61.914","73.002","","","","",""
"01/12/18 05:36:31 PM","87.586","61.379","72.700","","","","",""
"01/12/18 05:51:31 PM","87.633","61.508","72.806","","","","",""
"01/12/18 06:06:31 PM","87.633","61.665","72.882","","","","",""
"01/12/18 06:21:31 PM","87.586","60.754","72.396","","","","",""
"01/12/18 06:36:31 PM","87.586","60.158","72.104","","","","",""
"01/12/18 06:51:31 PM","87.586","60.095","72.073","","","","",""
"01/12/18 07:06:31 PM","87.541","60.122","72.043","","","","",""
"01/12/18 07:21:31 PM","87.496","60.213","72.045","","","","",""
"01/12/18 07:36:31 PM","87.541","60.781","72.367","","","","",""
"01/12/18 07:51:31 PM","87.541","59.840","71.904","","","","",""
"01/12/18 08:06:31 PM","87.541","60.342","72.153","","","","",""
"01/12/18 08:21:31 PM","87.496","59.867","71.875","","","","",""
"01/12/18 08:36:31 PM","87.496","60.307","72.091","","","","",""
"01/12/18 08:51:31 PM","87.496","60.714","72.291","","","","",""
"01/12/18 09:06:31 PM","87.496","60.840","72.352","","","","",""
"01/12/18 09:21:31 PM","87.496","61.309","72.581","","","","",""
"01/12/18 09:36:31 PM","87.496","61.528","72.685","","","","",""
"01/12/18 09:51:31 PM","87.496","61.746","72.792","","","","",""
"01/12/18 10:06:31 PM","87.496","61.278","72.565","","","","",""
"01/12/18 10:21:31 PM","87.496","61.184","72.520","","","","",""
"01/12/18 10:36:31 PM","87.496","61.403","72.626","","","","",""
"01/12/18 10:51:31 PM","87.449","61.305","72.536","","","","",""
"01/12/18 11:06:31 PM","87.449","62.272","73.000","","","","",""
"01/12/18 11:21:31 PM","87.449","62.085","72.912","","","","",""
"01/12/18 11:36:31 PM","87.496","62.712","73.254","","","","",""
"01/12/18 11:51:31 PM","87.496","62.775","73.283","","","","",""
"01/13/18 12:06:31 AM","87.496","61.871","72.851","","","","",""
"01/13/18 12:21:31 AM","87.496","61.684","72.761","","","","",""
"01/13/18 12:36:31 AM","87.496","61.621","72.732","","","","",""
"01/13/18 12:51:31 AM","87.496","62.121","72.972","","","","",""
"01/13/18 01:06:31 AM","87.541","61.625","72.777","","","","",""
"01/13/18 01:21:31 AM","87.496","61.996","72.912","","","","",""
"01/13/18 01:36:31 AM","87.496","61.496","72.671","","","","",""
"01/13/18 01:51:31 AM","87.541","61.500","72.716","","","","",""
"01/13/18 02:06:31 AM","87.496","61.715","72.777","","","","",""
"01/13/18 02:21:31 AM","87.541","61.657","72.792","","","","",""
"01/13/18 02:36:31 AM","87.496","62.308","73.062","","","","",""
"01/13/18 02:51:31 AM","87.496","61.278","72.565","","","","",""
"01/13/18 03:06:31 AM","87.496","61.121","72.489","","","","",""
"01/13/18 03:21:31 AM","87.496","61.528","72.685","","","","",""
"01/13/18 03:36:31 AM","87.496","61.746","72.792","","","","",""
"01/13/18 03:51:31 AM","87.496","61.621","72.732","","","","",""
"01/13/18 04:06:31 AM","87.541","61.781","72.851","","","","",""
"01/13/18 04:21:31 AM","87.496","61.621","72.732","","","","",""
"01/13/18 04:36:31 AM","87.496","61.933","72.882","","","","",""
"01/13/18 04:51:31 AM","87.541","62.467","73.180","","","","",""
"01/13/18 05:06:31 AM","87.541","62.187","73.045","","","","",""
"01/13/18 05:21:31 AM","87.496","62.152","72.986","","","","",""
"01/13/18 05:36:31 AM","87.496","61.809","72.822","","","","",""
"01/13/18 05:51:31 AM","87.496","61.933","72.882","","","","",""
"01/13/18 06:06:31 AM","87.496","61.715","72.777","","","","",""
"01/13/18 06:21:31 AM","87.541","62.436","73.166","","","","",""
"01/13/18 06:36:31 AM","87.541","61.688","72.806","","","","",""
"01/13/18 06:51:31 AM","87.541","62.312","73.107","","","","",""
"01/13/18 07:06:31 AM","87.541","62.374","73.135","","","","",""
"01/13/18 07:21:31 AM","87.541","61.031","72.489","","","","",""
"01/13/18 07:36:31 AM","87.496","61.215","72.534","","","","",""
"01/13/18 07:51:31 AM","87.496","62.058","72.941","","","","",""
"01/13/18 08:06:31 AM","87.496","61.715","72.777","","","","",""
"01/13/18 08:21:31 AM","87.496","62.183","73.000","","","","",""
"01/13/18 08:36:31 AM","87.496","61.809","72.822","","","","",""
"01/13/18 08:51:31 AM","87.541","62.093","73.002","","","","",""
"01/13/18 09:06:31 AM","87.496","61.246","72.550","","","","",""
"01/13/18 09:21:31 AM","87.496","60.933","72.397","","","","",""
"01/13/18 09:36:31 AM","87.449","61.211","72.491","","","","",""
"01/13/18 09:51:31 AM","87.449","60.554","72.171","","","","",""
"01/13/18 10:06:31 AM","87.404","59.954","71.832","","","","",""
"01/13/18 10:21:31 AM","87.404","60.362","72.034","","","","",""
"01/13/18 10:36:31 AM","87.404","61.113","72.399","","","","",""
"01/13/18 10:51:31 AM","87.404","61.644","72.657","","","","",""
"01/13/18 11:06:31 AM","87.404","61.113","72.399","","","","",""
"01/13/18 11:21:31 AM","87.404","60.863","72.279","","","","",""
"01/13/18 11:36:31 AM","87.404","61.363","72.522","","","","",""
"01/13/18 11:51:31 AM","87.404","61.051","72.369","","","","",""
"01/13/18 12:06:31 PM","87.404","61.488","72.581","","","","",""
"01/13/18 12:21:31 PM","87.404","62.019","72.837","","","","",""
"01/13/18 12:36:31 PM","87.404","61.426","72.552","","","","",""
"01/13/18 12:51:31 PM","87.404","61.957","72.806","","","","",""
"01/13/18 01:06:31 PM","87.404","61.925","72.792","","","","",""
"01/13/18 01:21:31 PM","87.404","62.393","73.015","","","","",""
"01/13/18 01:36:31 PM","87.404","62.237","72.941","","","","",""
"01/13/18 01:51:31 PM","87.404","62.549","73.090","","","","",""
"01/13/18 02:06:31 PM","87.404","61.801","72.732","","","","",""
"01/13/18 02:21:31 PM","87.404","62.455","73.045","","","","",""
"01/13/18 02:36:31 PM","87.404","62.424","73.031","","","","",""
"01/13/18 02:51:31 PM","87.449","62.957","73.326","","","","",""
"01/13/18 03:06:31 PM","87.496","63.117","73.445","","","","",""
"01/13/18 03:21:31 PM","87.496","63.055","73.416","","","","",""
"01/13/18 03:36:31 PM","87.496","63.086","73.431","","","","",""
"01/13/18 03:51:31 PM","87.496","62.401","73.105","","","","",""
"01/13/18 04:06:31 PM","87.496","63.303","73.533","","","","",""
"01/13/18 04:21:31 PM","87.496","62.495","73.150","","","","",""
"01/13/18 04:36:31 PM","87.541","62.499","73.195","","","","",""
"01/13/18 04:51:31 PM","87.541","62.312","73.107","","","","",""
"01/13/18 05:06:31 PM","87.541","61.875","72.896","","","","",""
"01/13/18 05:21:31 PM","87.541","62.312","73.107","","","","",""
"01/13/18 05:36:31 PM","87.541","62.685","73.283","","","","",""
"01/13/18 05:51:31 PM","87.586","62.876","73.418","","","","",""
"01/13/18 06:06:31 PM","87.541","62.530","73.209","","","","",""
"01/13/18 06:21:31 PM","87.586","62.191","73.090","","","","",""
"01/13/18 06:36:31 PM","87.586","62.565","73.270","","","","",""
"01/13/18 06:51:31 PM","87.586","62.347","73.166","","","","",""
"01/13/18 07:06:31 PM","87.586","62.285","73.135","","","","",""
"01/13/18 07:21:31 PM","87.541","62.530","73.209","","","","",""
"01/13/18 07:36:31 PM","87.541","61.813","72.867","","","","",""
"01/13/18 07:51:31 PM","87.541","62.841","73.357","","","","",""
"01/13/18 08:06:31 PM","87.586","62.378","73.180","","","","",""
"01/13/18 08:21:31 PM","87.541","62.156","73.031","","","","",""
"01/13/18 08:36:31 PM","87.541","62.467","73.180","","","","",""
"01/13/18 08:51:31 PM","87.586","62.160","73.076","","","","",""
"01/13/18 09:06:31 PM","87.541","61.938","72.927","","","","",""
"01/13/18 09:21:31 PM","87.586","61.973","72.986","","","","",""
"01/13/18 09:36:31 PM","87.541","61.875","72.896","","","","",""
"01/13/18 09:51:31 PM","87.541","62.903","73.387","","","","",""
"01/13/18 10:06:31 PM","87.541","62.685","73.283","","","","",""
"01/13/18 10:21:31 PM","87.541","62.156","73.031","","","","",""
"01/13/18 10:36:31 PM","87.541","62.187","73.045","","","","",""
"01/13/18 10:51:31 PM","87.541","61.844","72.882","","","","",""
"01/13/18 11:06:31 PM","87.541","61.844","72.882","","","","",""
"01/13/18 11:21:31 PM","87.541","62.031","72.972","","","","",""
"01/13/18 11:36:31 PM","87.541","62.125","73.017","","","","",""
"01/13/18 11:51:31 PM","87.541","61.875","72.896","","","","",""
"01/14/18 12:06:31 AM","87.541","62.499","73.195","","","","",""
"01/14/18 12:21:31 AM","87.541","62.281","73.090","","","","",""
"01/14/18 12:36:31 AM","87.541","62.156","73.031","","","","",""
"01/14/18 12:51:31 AM","87.541","62.343","73.121","","","","",""
"01/14/18 01:06:31 AM","87.541","62.592","73.240","","","","",""
"01/14/18 01:21:31 AM","87.541","62.934","73.402","","","","",""
"01/14/18 01:36:31 AM","87.541","62.062","72.986","","","","",""
"01/14/18 01:51:31 AM","87.586","62.783","73.373","","","","",""
"01/14/18 02:06:31 AM","87.586","62.845","73.402","","","","",""
"01/14/18 02:21:31 AM","87.541","62.499","73.195","","","","",""
"01/14/18 02:36:31 AM","87.541","62.872","73.373","","","","",""
"01/14/18 02:51:31 AM","87.541","63.059","73.461","","","","",""
"01/14/18 03:06:31 AM","87.586","62.783","73.373","","","","",""
"01/14/18 03:21:31 AM","87.541","62.872","73.373","","","","",""
"01/14/18 03:36:31 AM","87.541","62.717","73.299","","","","",""
"01/14/18 03:51:31 AM","87.541","62.467","73.180","","","","",""
"01/14/18 04:06:31 AM","87.541","63.618","73.724","","","","",""
"01/14/18 04:21:31 AM","87.586","63.094","73.521","","","","",""
"01/14/18 04:36:31 AM","87.541","62.810","73.342","","","","",""
"01/14/18 04:51:31 AM","87.541","62.810","73.342","","","","",""
"01/14/18 05:06:31 AM","87.541","62.810","73.342","","","","",""
"01/14/18 05:21:31 AM","87.541","62.810","73.342","","","","",""
"01/14/18 05:36:31 AM","87.541","62.717","73.299","","","","",""
"01/14/18 05:51:31 AM","87.541","63.338","73.593","","","","",""
"01/14/18 06:06:31 AM","87.541","63.183","73.519","","","","",""
"01/14/18 06:21:31 AM","87.541","63.183","73.519","","","","",""
"01/14/18 06:36:31 AM","87.541","62.965","73.416","","","","",""
"01/14/18 06:51:31 AM","87.541","62.623","73.254","","","","",""
"01/14/18 07:06:31 AM","87.541","62.779","73.328","","","","",""
"01/14/18 07:21:31 AM","87.541","62.872","73.373","","","","",""
"01/14/18 07:36:31 AM","87.541","62.965","73.416","","","","",""
"01/14/18 07:51:31 AM","87.541","62.623","73.254","","","","",""
"01/14/18 08:06:31 AM","87.541","62.841","73.357","","","","",""
"01/14/18 08:21:31 AM","87.541","63.245","73.549","","","","",""
"01/14/18 08:36:31 AM","87.541","62.530","73.209","","","","",""
"01/14/18 08:51:31 AM","87.541","62.841","73.357","","","","",""
"01/14/18 09:06:31 AM","87.541","62.717","73.299","","","","",""
"01/14/18 09:21:31 AM","87.541","63.338","73.593","","","","",""
"01/14/18 09:36:31 AM","87.541","62.779","73.328","","","","",""
"01/14/18 09:51:31 AM","87.541","63.090","73.476","","","","",""
"01/14/18 10:06:31 AM","87.496","62.930","73.357","","","","",""
"01/14/18 10:21:31 AM","87.496","62.089","72.957","","","","",""
"01/14/18 10:36:31 AM","87.449","62.522","73.119","","","","",""
"01/14/18 10:51:31 AM","87.496","62.339","73.076","","","","",""
"01/14/18 11:06:31 AM","87.449","62.926","73.312","","","","",""
"01/14/18 11:21:31 AM","87.449","63.144","73.414","","","","",""
"01/14/18 11:36:31 AM","87.449","62.957","73.326","","","","",""
"01/14/18 11:51:31 AM","87.449","63.268","73.474","","","","",""
"01/14/18 12:06:31 PM","87.449","62.864","73.283","","","","",""
"01/14/18 12:21:31 PM","87.449","63.454","73.560","","","","",""
"01/14/18 12:36:31 PM","87.449","63.144","73.414","","","","",""
"01/14/18 12:51:31 PM","87.449","63.702","73.677","","","","",""
"01/14/18 01:06:31 PM","87.449","62.833","73.269","","","","",""
"01/14/18 01:21:31 PM","87.404","62.673","73.150","","","","",""
"01/14/18 01:36:31 PM","87.449","63.299","73.488","","","","",""
"01/14/18 01:51:31 PM","87.449","62.988","73.341","","","","",""
"01/14/18 02:06:31 PM","87.449","62.864","73.283","","","","",""
"01/14/18 02:21:31 PM","87.449","62.771","73.238","","","","",""
"01/14/18 02:36:31 PM","87.404","63.388","73.486","","","","",""
"01/14/18 02:51:31 PM","87.404","63.233","73.414","","","","",""
"01/14/18 03:06:31 PM","87.404","63.264","73.429","","","","",""
"01/14/18 03:21:31 PM","87.449","62.646","73.179","","","","",""
"01/14/18 03:36:31 PM","87.449","63.361","73.517","","","","",""
"01/14/18 03:51:31 PM","87.449","63.082","73.386","","","","",""
"01/14/18 04:06:31 PM","87.449","62.988","73.341","","","","",""
"01/14/18 04:21:31 PM","87.404","63.667","73.618","","","","",""
"01/14/18 04:36:31 PM","87.449","62.926","73.312","","","","",""
"01/14/18 04:51:31 PM","87.449","64.755","74.167","","","","",""
"01/14/18 05:06:31 PM","87.449","63.547","73.605","","","","",""
"01/14/18 05:21:31 PM","87.496","63.676","73.708","","","","",""
"01/14/18 05:36:31 PM","87.496","64.759","74.212","","","","",""
"01/14/18 05:51:31 PM","87.496","64.110","73.911","","","","",""
"01/14/18 06:06:31 PM","87.541","63.928","73.870","","","","",""
"01/14/18 06:21:31 PM","87.496","63.738","73.737","","","","",""
"01/14/18 06:36:31 PM","87.541","64.052","73.927","","","","",""
"01/14/18 06:51:31 PM","87.541","63.307","73.578","","","","",""
"01/14/18 07:06:31 PM","87.541","63.494","73.666","","","","",""
"01/14/18 07:21:31 PM","87.541","63.742","73.782","","","","",""
"01/14/18 07:36:31 PM","87.541","63.680","73.753","","","","",""
"01/14/18 07:51:31 PM","87.586","63.187","73.564","","","","",""
"01/14/18 08:06:31 PM","87.541","63.400","73.621","","","","",""
"01/14/18 08:21:31 PM","87.541","63.059","73.461","","","","",""
"01/14/18 08:36:31 PM","87.541","63.276","73.564","","","","",""
"01/14/18 08:51:31 PM","87.586","63.436","73.681","","","","",""
"01/14/18 09:06:31 PM","87.541","63.649","73.738","","","","",""
"01/14/18 09:21:31 PM","87.541","63.276","73.564","","","","",""
"01/14/18 09:36:31 PM","87.541","63.525","73.681","","","","",""
"01/14/18 09:51:31 PM","87.541","63.245","73.549","","","","",""
"01/14/18 10:06:31 PM","87.541","63.400","73.621","","","","",""
"01/14/18 10:21:31 PM","87.541","63.400","73.621","","","","",""
"01/14/18 10:36:31 PM","87.541","63.680","73.753","","","","",""
"01/14/18 10:51:31 PM","87.541","63.245","73.549","","","","",""
"01/14/18 11:06:31 PM","87.541","63.183","73.519","","","","",""
"01/14/18 11:21:31 PM","87.541","63.431","73.636","","","","",""
"01/14/18 11:36:31 PM","87.541","63.587","73.710","","","","",""
